HER1;Date;%_Assec;Freq_j+6;Freq_j+5;Freq_j+4;Freq_j+3;Freq_j+2;Freq_j+1;Freq_j;Freq_j-1;Freq_j-2;Freq_j-3;Freq_j-4;Freq_j-5;Freq_j-6
19;24-05-2013;0;0.926214511912124;0.969260979604582;0.950489693609518;0.914739917401926;0.887451190753179;0.855590630874168;0.840794910636109;0.861770570992095;0.861770570992095;0.826167263089254;0.822621655206618;0.894067184869062;0.895587121680617
19;26-06-2013;0;0.577605141255564;0.599924971681535;0.578302741074326;0.549937943528389;0.530133810869392;0.513262985011113;0.49772741900919;0.469915026236675;0.469915026236675;0.457628430361068;0.44506655007623;0.433997242853032;0.432611090429277
19;24-07-2013;23.0769230769231;0.350244375340587;0.343305282235597;0.335297395160451;0.328269019293294;0.320114513289779;0.3143775944306;0.30834294104861;0.29738631605856;0.29738631605856;0.298416639929954;0.346948346201652;0.377441481805769;0.339040001438884
19;24-08-2013;23.0769230769231;0.28999330903558;0.281200749291273;0.275098620967298;0.269301716098971;0.26344851657166;0.255487375016073;0.250340492343299;0.240317426111768;0.240317426111768;0.233092564642636;0.228285583605293;0.223727011223296;0.219086429332419
19;25-09-2013;38.4615384615385;0.26211246395136;0.248485134795893;0.23124319790474;0.224965674652984;0.217476286423669;0.211902523557901;0.204429429160978;0.191919165171656;0.191919165171656;0.225676896877928;0.31868900952725;0.326938002002192;0.284011253451791
20;24-05-2013;0;0.650538511748671;0.670013176615291;0.745134346766308;0.833530749178578;0.872404464874912;0.855290937492442;0.831385264237122;0.823226647767908;0.823226647767908;0.803257539810045;0.778969883687987;0.769153645784748;0.78176326989984
20;25-06-2013;0.869565217391304;0.658592945528733;0.713759229296876;0.758720603447382;0.758277452779016;0.727986370177275;0.707350338070115;0.686356096922646;0.63845568569326;0.63845568569326;0.62157372182893;0.614840177136994;0.606983852012701;0.589919987251112
20;25-07-2013;8.69565217391304;0.412822635063935;0.407490543710721;0.399756187875082;0.392227879642202;0.38582168045205;0.380512872663136;0.383976393481138;0.436260029816506;0.436260029816506;0.451717366128035;0.468676260205157;0.457256949958022;0.450619770882783
20;25-08-2013;16.5217391304348;0.340782923054067;0.341019814674696;0.336169132747368;0.328181841644296;0.321675504686685;0.319423605568742;0.328841413675515;0.336213806804244;0.336213806804244;0.320866435096411;0.305470561123837;0.296508891140386;0.290301694237433
20;25-09-2013;12.1739130434783;0.44621461837982;0.422603953623759;0.394834878056365;0.375447582116316;0.359020539789315;0.344973229752934;0.333944094656177;0.316132620915778;0.316132620915778;0.314604498647374;0.338141619074272;0.35518457695457;0.345492554510999
21;25-05-2013;0;0.859164219553143;0.885365255109099;0.934450594598551;0.928907823756273;0.887637159968333;0.875652347914099;0.913713398571764;0.862220786145699;0.862220786145699;0.865767730093547;0.893348564846756;0.900170093510996;0.900800061674237
21;26-06-2013;0;0.691443980174991;0.69540138807197;0.653522454241911;0.618649426197538;0.599513306765512;0.576098991648541;0.554491961588821;0.518607428809098;0.518607428809098;0.50477158858018;0.491807350962109;0.476768547656513;0.473095065489828
21;25-07-2013;5.40540540540541;0.329223812610284;0.323947390483603;0.314211900039539;0.305616642797279;0.303674622452814;0.323030879942306;0.316242824537242;0.305333674543892;0.305333674543892;0.350613821116152;0.345444397185656;0.326667899907444;0.312643789118737
21;25-08-2013;9.72972972972973;0.287953175848333;0.279951415303244;0.270367532378974;0.2627581226398;0.255704384618749;0.249856190638547;0.248607106193039;0.258878545630456;0.258878545630456;0.252680861582841;0.242980478934812;0.234263446866886;0.226801228450834
21;25-09-2013;5.94594594594595;0.312740424258057;0.289363373946696;0.270760084291099;0.260023516716753;0.251439109231232;0.243747296999383;0.236003291315714;0.222039064479477;0.222039064479477;0.234411481083146;0.296934987767794;0.299713899016693;0.272896024162734
22;23-05-2013;0;0.654645218887746;0.634296149389761;0.6353638425959;0.750089901933071;0.814296378637127;0.835840262733635;0.805842227799815;0.765821221844975;0.765821221844975;0.769673556098819;0.733657522761654;0.682938033007893;0.685433764285248
22;25-06-2013;0;0.430063489716485;0.546642619197758;0.805492477083029;0.888071572084008;0.874163826753602;0.840558746967442;0.792580582002528;0.686623526433339;0.686623526433339;0.670192441360201;0.715356220276277;0.716966345989569;0.664824755609261
22;25-07-2013;16.6666666666667;0.303792830273078;0.293836424238094;0.284798437514561;0.275308289559926;0.266486043867633;0.258374697986786;0.249239904262821;0.270537701562175;0.270537701562175;0.382713164017482;0.441435074225824;0.452910842033654;0.460336597882102
22;24-08-2013;25;0.246251498960932;0.28120512607052;0.299413282679398;0.282840229806506;0.262607967743839;0.24802924394964;0.243275500663202;0.266964034256639;0.266964034256639;0.256128367342501;0.238364928880509;0.228360064052584;0.217346414825906
22;26-09-2013;8.33333333333333;0.515101519928679;0.448723976230341;0.403849395041671;0.37547041404311;0.355057098747216;0.338855589380069;0.324131544810405;0.299554040873128;0.299554040873128;0.287547675065155;0.276799233357045;0.266359545294993;0.255523759097672
1;26-05-2014;0;0.666582079203798;0.731485437056168;0.734017894700262;0.708216499944431;0.713180068636254;0.758077501923592;0.821296940513389;0.811933181740842;0.811933181740842;0.862663432212683;0.840352720026306;0.844358744221438;0.828994456645498
1;24-06-2014;1.14942528735632;0.568289835926699;0.549628422707008;0.532903960189923;0.519079958810379;0.525358012125432;0.575541463398642;0.720563156959535;0.826989565853398;0.826989565853398;0.785464685539014;0.751202218613814;0.754417583942211;0.713310715530329
1;24-07-2014;3.44827586206897;0.572377033639174;0.553568767979889;0.570450946158111;0.616459157920757;0.575110458537782;0.542765659088026;0.576861058826345;0.63433756651432;0.63433756651432;0.589832934976853;0.628885604975014;0.717077340299244;0.65738271743966
1;24-08-2014;1.14942528735632;0.54840233040672;0.591930724821271;0.555374312252339;0.542538819283325;0.561814897961927;0.618470499130736;0.569393655113312;0.508358304393396;0.508358304393396;0.489545540167912;0.473238948287749;0.461841258106215;0.449550931766003
1;24-09-2014;13.7931034482759;0.350826573567108;0.338421448272177;0.328525038693131;0.322791807350334;0.310632764697571;0.300602568548558;0.300375275540007;0.289709818007051;0.289709818007051;0.278280323891259;0.306254015742146;0.387337909400538;0.418753973516556
2;26-05-2014;0;0.685016177186187;0.736558829741967;0.837145670612623;0.888609517211281;0.827689692433582;0.80114055381594;0.831671989416835;0.814118709072064;0.814118709072064;0.802882437510229;0.819421492880912;0.826207585074464;0.810140611095958
2;26-06-2014;0;0.826862493044569;0.801000666521194;0.780881393486444;0.771120719109705;0.794157286781954;0.817095620206208;0.768211580164748;0.772303654137799;0.772303654137799;0.811359835797283;0.790959225465059;0.763855108613824;0.761486970378048
