HER1;Date;%_Assec;Freq_j+6;Freq_j+5;Freq_j+4;Freq_j+3;Freq_j+2;Freq_j+1;Freq_j;Freq_j-1;Freq_j-2;Freq_j-3;Freq_j-4;Freq_j-5;Freq_j-6
10;24-07-2014;9.33333333333333;0.267187794997822;0.25466048319846;0.251477184622086;0.26834477984457;0.302003268352399;0.307661592370647;0.286922708053461;0.257712853533848;0.257712853533848;0.247505236505353;0.25113799386534;0.317722146030582;0.399075072153321
10;25-08-2014;10.6666666666667;0.390621670608193;0.36901412083171;0.350536153357328;0.334639276238509;0.322216743476766;0.318515049980514;0.327104407308407;0.47324451817244;0.47324451817244;0.463447555718576;0.423305362628092;0.392741729955755;0.369701620430527
10;25-09-2014;8.44444444444444;0.208236357460856;0.218414920208157;0.228198483556085;0.260541809110291;0.269399575653928;0.245844085536783;0.233154484693152;0.212219853300016;0.212219853300016;0.201631631351872;0.193709802049472;0.186259400307192;0.180412280818872
11;26-05-2014;0;0.479778147271129;0.518159117186404;0.587961971899544;0.62341679012275;0.620143154558235;0.616496716364063;0.642394174037286;0.740730401692785;0.740730401692785;0.696704546638912;0.658803247271988;0.631554938768264;0.610487751934877
11;24-06-2014;8.51063829787234;0.401625705875784;0.393271966831497;0.385437049423474;0.378473685672318;0.378505491815248;0.40809106935779;0.451341767574238;0.417838807777876;0.417838807777876;0.405155031252953;0.405086545911633;0.409656837997177;0.404623948094042
11;26-07-2014;4.25531914893617;0.348984821630537;0.37241124046878;0.378315682883461;0.359482855114002;0.345603655292673;0.337240092255624;0.3353142735657;0.32570190581451;0.32570190581451;0.332379428885574;0.330394032303785;0.317504418076605;0.3098175133931
11;25-08-2014;10.6382978723404;0.281957963847936;0.274940237425089;0.268676905456597;0.260887263169047;0.253872895687007;0.248077755284942;0.243511394800814;0.256454898682022;0.256454898682022;0.256621707273076;0.273642717045529;0.277399138718443;0.261936433813318
11;26-09-2014;10.8695652173913;0.207511312337686;0.229281243074386;0.215043220986866;0.184780968197293;0.178349749890479;0.173060649626196;0.168871048283879;0.160059078818143;0.160059078818143;0.170110998233342;0.205560934524849;0.221242829000679;0.227864481298336
12;24-05-2014;0;0.560992969820161;0.561282619362484;0.600093387649439;0.623609894165222;0.685572270125571;0.718451514968207;0.70208810081179;0.641307254399579;0.641307254399579;0.622142587393042;0.605691259438602;0.591585421507968;0.581521012957226
12;25-06-2014;5;0.438333772984528;0.430813776850888;0.423098950653072;0.415523904929081;0.408972421682519;0.402280425449032;0.395586785611601;0.384797901779874;0.384797901779874;0.386372077937222;0.407347675191487;0.409470644341139;0.405078338634851
12;25-07-2014;10.6896551724138;0.359388799635447;0.371077842840656;0.374387466925493;0.362038608868286;0.351859173458913;0.346397042999683;0.348931007771712;0.335727630992539;0.335727630992539;0.330050908831517;0.325187774485156;0.320151287669226;0.310495656594331
12;25-08-2014;2.1875;0.37679152263169;0.367015511046457;0.358849149072784;0.351077660837488;0.343445954424322;0.337459740676916;0.373083826169756;0.501103505542451;0.501103505542451;0.460823170739707;0.427734122888306;0.408234939397263;0.395682776640625
12;25-09-2014;14.375;0.265091626469518;0.265818861661194;0.262371362259733;0.255608025230096;0.249877340232047;0.245051034041826;0.240477845865236;0.23082038925611;0.23082038925611;0.225068038702229;0.221039194306648;0.21771548838033;0.211560327536465
13;27-05-2014;0;0.697328955757717;0.718405784931187;0.713922805380608;0.732777598942539;0.736601733924267;0.725174706476946;0.716436933364435;0.682348961978073;0.682348961978073;0.668498343830184;0.652529321203639;0.642135471580748;0.626969932353627
13;25-06-2014;2.7027027027027;0.468172226109945;0.456190506181479;0.449460244148978;0.444136676774745;0.45038813467071;0.441116740533396;0.4368763004432;0.4266590078532;0.4266590078532;0.425960539615893;0.422509353860509;0.418218839903584;0.416242135137237
13;25-07-2014;8.10810810810811;0.381903942150688;0.41923583702667;0.485580258144779;0.4691660524065;0.462079169582459;0.455219757406112;0.441043200373221;0.41617657258378;0.41617657258378;0.407182722960889;0.404498483788197;0.393680227042998;0.389914120208382
13;23-08-2014;10.8108108108108;0.358689440945494;0.347055695513568;0.335421950081642;0.32557439545914;0.320820838192987;0.314032275872794;0.310163377653371;0.299794899307985;0.299794899307985;0.294515403156831;0.301473135837027;0.313754016017417;0.349956488608973
